"latitude";"longitude";"unixtime";"velocidad";"file_name"
41.899139;12.490951;13:14:40;1;109
41.918202;12.514493;13:14:40;3;130
41.908589;12.505758;13:14:40;30;154
41.906791;12.500525;13:14:40;16;342
41.913353;12.493127;13:14:40;1;91
41.899946;12.498573;13:14:41;4;183
41.909930;12.488971;13:14:41;3;256
41.902198;12.486215;13:14:41;0;269
41.888722;12.490306;13:14:41;3;276
41.911;12.498448;13:14:41;0;320
41.902700;12.485413;13:14:43;8;186
41.898907;12.490549;13:14:43;36;279
41.901105;12.500866;13:14:43;1;76
41.899833;12.498809;13:14:44;11;113
41.907576;12.490652;13:14:44;5;138
41.900393;12.496115;13:14:44;0;150
41.900393;12.496115;13:14:44;0;150
41.900393;12.496115;13:14:44;0;150
41.900393;12.496115;13:14:44;0;150
41.916550;12.494008;13:14:44;16;198
41.895637;12.483426;13:14:44;0;28
41.912657;12.484286;13:14:44;68;294
41.903678;12.488811;13:14:44;3;51
41.918826;12.499176;13:14:44;0;55
41.890485;12.494773;13:14:45;0;11
41.882883;12.514617;13:14:45;12;129
41.901983;12.490716;13:14:45;37;145
41.900393;12.496115;13:14:45;0;150
41.908122;12.512659;13:14:45;15;152
41.913598;12.493389;13:14:45;29;206
41.895561;12.482612;13:14:45;15;213
41.904277;12.494417;13:14:45;0;242
41.906938;12.480747;13:14:45;11;303
41.898267;12.489599;13:14:45;0;45
41.901137;12.500634;13:14:46;0;106
41.907726;12.490917;13:14:46;0;305
41.901406;12.501240;13:14:46;0;31
41.901046;12.508510;13:14:46;95;48
41.909808;12.502029;13:14:47;0;252
41.903123;12.496263;13:14:48;0;124
41.902323;12.481571;13:14:48;9;141
41.903923;12.488925;13:14:48;1;163
41.901806;12.481708;13:14:48;5;270
41.903570;12.488721;13:14:48;4;43
41.897503;12.481806;13:14:48;5;60
41.880383;12.483516;13:14:48;0;85
41.899107;12.490981;13:14:49;1;109
41.903875;12.495691;13:14:49;19;119
41.917972;12.491680;13:14:49;2;197
41.888662;12.490295;13:14:49;5;276
41.909767;12.510310;13:14:49;0;4
41.917949;12.499769;13:14:49;0;72
41.913359;12.493096;13:14:49;1;91
41.918258;12.514575;13:14:50;0;130
41.908356;12.504772;13:14:50;1;154
41.907000;12.500994;13:14:50;18;342
41.901407;12.509694;13:14:50;50;48
41.899827;12.498604;13:14:51;5;183
41.910809;12.492855;13:14:51;0;253
41.910809;12.492855;13:14:51;0;253
41.902198;12.486215;13:14:51;0;269
41.911;12.498448;13:14:51;0;320
41.901092;12.500913;13:14:51;0;76
41.907516;12.490532;13:14:52;2;138
41.909909;12.488848;13:14:52;3;256
41.899424;12.491409;13:14:52;8;279
41.913379;12.482726;13:14:52;46;294
41.907108;12.480596;13:14:52;10;303
41.918826;12.499176;13:14:52;0;55
41.899651;12.498570;13:14:53;7;113
41.902854;12.485599;13:14:53;39;186
41.907722;12.490930;13:14:53;0;305
41.898267;12.489599;13:14:53;0;45
41.916137;12.494098;13:14:54;5;198
41.913002;12.492966;13:14:54;46;206
41.907782;12.495579;13:14:54;54;230
41.895637;12.483426;13:14:54;0;28
41.903723;12.488921;13:14:54;6;51
41.901303;12.489851;13:14:55;33;145
41.908423;12.512323;13:14:55;31;152
41.895570;12.483128;13:14:55;26;213
41.904277;12.494417;13:14:55;0;242
41.901134;12.500627;13:14:56;0;106
41.890485;12.494773;13:14:56;0;11
41.903123;12.496263;13:14:56;0;124
41.900393;12.496115;13:14:56;0;150
41.901406;12.501240;13:14:56;0;31
41.909767;12.510310;13:14:56;0;4
41.897606;12.481778;13:14:56;8;60
41.902243;12.481292;13:14:57;21;141
41.903890;12.488947;13:14:57;0;163
41.909808;12.502029;13:14:57;0;252
41.910809;12.492855;13:14:57;10;253
41.903625;12.488825;13:14:57;1;43
41.880383;12.483516;13:14:57;0;85
41.904239;12.496033;13:14:58;22;119
41.882820;12.515176;13:14:58;26;129
41.907381;12.496077;13:14:58;28;230
41.918003;12.491743;13:14:59;1;197
41.901884;12.481884;13:14:59;0;270
41.888733;12.490444;13:14:59;1;276
41.901853;12.511097;13:14:59;15;48
41.917949;12.499769;13:14:59;0;72
41.913405;12.493092;13:14:59;2;91
41.918258;12.514575;13:15:00;0;130
41.908350;12.504738;13:15:00;0;154
41.899701;12.498555;13:15:00;19;183
41.907236;12.501511;13:15:00;12;342
41.901110;12.500911;13:15:00;1;76
41.899081;12.491023;13:15:01;1;109
41.909886;12.488752;13:15:01;9;256
41.911;12.498448;13:15:01;0;320
41.907502;12.490466;13:15:02;0;138
41.899551;12.491631;13:15:02;13;279
41.913781;12.481268;13:15:02;36;294
41.907308;12.480351;13:15:02;6;303
41.918826;12.499176;13:15:02;2;55
41.899495;12.498413;13:15:03;12;113
41.916012;12.494056;13:15:03;5;198
41.882725;12.515694;13:15:04;10;129
41.908940;12.511680;13:15:04;36;152
41.903181;12.486992;13:15:04;31;186
41.895637;12.483426;13:15:04;1;28
41.907738;12.490951;13:15:04;0;305
41.898267;12.489599;13:15:04;0;45
41.900779;12.488995;13:15:05;36;145
41.900393;12.496115;13:15:05;0;150
41.911876;12.492165;13:15:05;43;206
41.895165;12.483851;13:15:05;43;213
41.904277;12.494417;13:15:05;0;242
41.909808;12.502029;13:15:05;0;252
41.90387;12.48907;13:15:05;0;51
41.901134;12.500627;13:15:07;0;106
41.890485;12.494773;13:15:07;0;11
41.890485;12.494773;13:15:07;0;11
41.890485;12.494773;13:15:07;0;11
41.901996;12.480668;13:15:07;0;141
41.903896;12.488950;13:15:07;2;163
41.901887;12.481893;13:15:07;0;270
41.903640;12.488856;13:15:07;0;43
41.880383;12.483516;13:15:07;0;85
41.903123;12.496263;13:15:08;0;124
41.917977;12.491731;13:15:08;1;197
41.906875;12.496725;13:15:08;13;230
41.901406;12.501240;13:15:08;2;31
41.899055;12.490999;13:15:09;2;109
41.904571;12.496724;13:15:09;9;119
41.888735;12.490404;13:15:09;2;276
41.909767;12.510310;13:15:09;41;4
41.901992;12.511585;13:15:09;8;48
41.897877;12.481634;13:15:09;17;60
41.913381;12.493001;13:15:09;3;91
41.890485;12.494773;13:15:10;0;11
41.908350;12.504738;13:15:10;0;154
41.917949;12.499769;13:15:10;0;72
41.901141;12.500912;13:15:10;2;76
41.918258;12.514575;13:15:11;2;130
41.899311;12.498067;13:15:11;27;183
41.909837;12.488432;13:15:11;25;256
41.900109;12.487635;13:15:11;66;269
41.911;12.498448;13:15:11;0;320
41.899261;12.498203;13:15:12;4;113
41.907502;12.490466;13:15:12;0;138
41.903344;12.487805;13:15:12;1;186
41.899790;12.491958;13:15:12;23;279
41.913793;12.480031;13:15:12;50;294
41.906952;12.501850;13:15:12;9;342
41.918757;12.499212;13:15:12;0;55
41.915877;12.494113;13:15:13;5;198
41.907449;12.480209;13:15:13;5;303
41.898267;12.489599;13:15:13;0;45
41.882619;12.515999;13:15:14;7;129
41.909597;12.510845;13:15:14;1;152
41.895653;12.483456;13:15:14;0;28
41.907753;12.490970;13:15:14;0;305
41.900153;12.488111;13:15:15;54;145
41.900393;12.496115;13:15:15;0;150
41.911040;12.491259;13:15:15;49;206
41.894424;12.484912;13:15:15;37;213
41.904277;12.494417;13:15:15;0;242
41.909808;12.502029;13:15:15;0;252
41.903875;12.489045;13:15:15;2;51
41.901134;12.500627;13:15:16;1;106
41.910022;12.511223;13:15:16;37;4
41.902009;12.480678;13:15:17;3;141
41.903945;12.488972;13:15:17;1;163
41.901374;12.501181;13:15:17;0;31
41.903640;12.488856;13:15:17;0;43
41.898217;12.481512;13:15:17;28;60
41.904798;12.496679;13:15:19;31;119
41.903123;12.496263;13:15:19;0;124
41.917945;12.491749;13:15:19;4;197
41.906598;12.497060;13:15:19;30;230
41.901887;12.481893;13:15:19;8;270
41.880383;12.483516;13:15:19;0;85
41.913385;12.492891;13:15:19;4;91
41.899130;12.490972;13:15:20;3;109
41.908350;12.504738;13:15:20;0;154
41.898821;12.497560;13:15:20;2;183
41.888795;12.490345;13:15:20;4;276
41.917949;12.499769;13:15:20;0;72
41.901199;12.500905;13:15:20;0;76
41.909191;12.488402;13:15:21;11;256
41.901173;12.500652;13:15:25;0;106
41.882535;12.516236;13:15:25;33;129
41.918326;12.514656;13:15:25;55;130
41.907502;12.490466;13:15:25;0;138
41.899156;12.486870;13:15:25;29;145
41.900393;12.496115;13:15:25;0;150
41.909633;12.510795;13:15:25;0;152
41.903353;12.487866;13:15:25;0;186
41.915721;12.494131;13:15:25;5;198
41.910346;12.489877;13:15:25;22;206
41.893878;12.485916;13:15:25;35;213
41.904277;12.494417;13:15:25;0;242
41.909808;12.502029;13:15:25;0;252
41.89802;12.489055;13:15:25;79;269
41.900315;12.492702;13:15:25;24;279
41.895662;12.483474;13:15:25;0;28
41.907551;12.480056;13:15:25;13;303
41.907766;12.490968;13:15:25;2;305
41.911;12.498448;13:15:25;0;320
41.898267;12.489599;13:15:25;0;45
41.901777;12.511925;13:15:25;55;48
41.903868;12.488978;13:15:25;0;51
41.918757;12.499212;13:15:25;0;55
41.903126;12.496263;13:15:26;0;124
41.910367;12.512386;13:15:26;20;4
41.890485;12.494773;13:15:27;0;11
41.903942;12.489023;13:15:27;0;163
41.903942;12.489023;13:15:27;0;163
41.906046;12.496697;13:15:27;30;230
41.901374;12.501181;13:15:27;2;31
41.903640;12.488856;13:15:27;0;43
41.898902;12.481306;13:15:27;7;60
41.905321;12.496019;13:15:28;0;119
41.901926;12.480703;13:15:28;13;141
41.901866;12.482161;13:15:28;1;270
41.890485;12.494773;13:15:29;15;11
41.899072;12.498244;13:15:29;78;113
41.888698;12.490382;13:15:29;2;276
41.917949;12.499769;13:15:29;0;72
41.880383;12.483516;13:15:29;0;85
41.913390;12.493036;13:15:29;6;91
41.899209;12.490930;13:15:30;0;109
41.918785;12.515345;13:15:30;51;130
41.908350;12.504738;13:15:30;0;154
41.918057;12.491680;13:15:30;1;197
41.906286;12.502641;13:15:30;15;342
41.894688;12.480527;13:15:30;13;44
41.901110;12.512192;13:15:30;18;48
41.901213;12.500892;13:15:30;1;76
41.898879;12.497499;13:15:31;1;183
41.908948;12.488611;13:15:31;8;256
41.8972;12.487903;13:15:31;23;269
41.911;12.498448;13:15:31;0;320
41.907502;12.490466;13:15:32;0;138
41.900587;12.493132;13:15:32;16;279
41.918757;12.499212;13:15:32;0;55
41.903353;12.487866;13:15:33;0;186
41.895662;12.483474;13:15:33;0;28
41.907795;12.490929;13:15:33;0;305
41.898267;12.489599;13:15:33;0;45
41.882230;12.517150;13:15:34;11;129
41.909633;12.510795;13:15:34;0;152
41.910042;12.489321;13:15:34;0;206
41.893383;12.486765;13:15:34;11;213
41.903878;12.488985;13:15:34;0;51
41.901186;12.500655;13:15:35;0;106
41.915593;12.494137;13:15:35;56;198
41.904277;12.494417;13:15:35;0;242
41.909808;12.502029;13:15:35;0;252
41.898225;12.499689;13:15:36;66;113
41.903136;12.496262;13:15:36;1;124
41.910499;12.513050;13:15:36;8;4
41.901724;12.481020;13:15:37;2;141
41.903951;12.489019;13:15:37;6;163
41.905539;12.495913;13:15:37;17;230
41.911881;12.492523;13:15:37;0;253
41.911881;12.492523;13:15:37;0;253
41.901881;12.482213;13:15:37;11;270
41.901342;12.501121;13:15:37;0;31
41.903640;12.488856;13:15:37;0;43
41.899066;12.481196;13:15:37;15;60
41.880383;12.483516;13:15:37;0;85
41.905321;12.496019;13:15:38;0;119
41.898228;12.486628;13:15:38;39;145
41.900393;12.496115;13:15:38;0;150
41.918063;12.491637;13:15:38;1;197
41.911881;12.492523;13:15:39;8;253
41.900921;12.512695;13:15:39;18;48
41.917949;12.499769;13:15:39;0;72
41.913343;12.493249;13:15:39;6;91
41.899209;12.490930;13:15:40;0;109
41.890577;12.494207;13:15:40;1;11
41.919653;12.516628;13:15:40;18;130
41.908350;12.504738;13:15:40;0;154
41.888634;12.490314;13:15:40;3;276
41.894473;12.480890;13:15:40;21;44
41.901210;12.500847;13:15:40;1;76
41.898900;12.497454;13:15:41;0;183
41.908747;12.488739;13:15:41;0;256
41.89682;12.487293;13:15:41;13;269
41.911;12.498448;13:15:41;0;320
41.897579;12.500700;13:15:42;44;113
41.907502;12.490466;13:15:42;0;138
41.918757;12.499212;13:15:42;3;55
41.903353;12.487866;13:15:43;0;186
41.914483;12.493877;13:15:43;34;198
41.900897;12.493555;13:15:43;43;279
41.895662;12.483474;13:15:43;0;28
41.905912;12.503087;13:15:43;16;342
41.907800;12.490903;13:15:44;11;305
41.893183;12.487082;13:15:45;3;213
41.904277;12.494417;13:15:45;0;242
41.909808;12.502029;13:15:45;0;252
41.903878;12.488985;13:15:45;0;51
41.901182;12.500651;13:15:46;0;106
41.903104;12.496246;13:15:46;0;124
41.897449;12.486809;13:15:46;25;145
41.900393;12.496115;13:15:46;0;150
41.910042;12.489321;13:15:46;0;206
41.910546;12.513344;13:15:46;28;4
41.899446;12.481056;13:15:47;7;60
41.905321;12.496019;13:15:49;5;119
41.901752;12.481128;13:15:49;2;141
41.909633;12.510795;13:15:49;0;152
41.904028;12.488798;13:15:49;14;163
41.905845;12.495324;13:15:49;0;230
41.902002;12.482663;13:15:49;26;270
41.888712;12.490298;13:15:49;0;276
41.901342;12.501121;13:15:49;0;31
41.903640;12.488856;13:15:49;1;43
41.900622;12.513154;13:15:49;16;48
41.880383;12.483516;13:15:49;0;85
41.913478;12.493365;13:15:49;16;91
41.899209;12.490930;13:15:50;0;109
41.890589;12.494147;13:15:50;0;11
41.908350;12.504738;13:15:50;1;154
41.918021;12.491635;13:15:50;3;197
41.894121;12.481430;13:15:50;19;44
41.901169;12.500811;13:15:50;1;76
41.898889;12.497448;13:15:51;0;183
41.912124;12.492495;13:15:51;0;253
41.908728;12.488746;13:15:51;0;256
41.8966;12.48697;13:15:51;23;269
41.911;12.498448;13:15:51;0;320
41.917949;12.499769;13:15:51;0;72
41.901527;12.494546;13:15:52;17;279
41.905656;12.503439;13:15:52;14;342
41.898267;12.489599;13:15:52;0;45
41.918783;12.499317;13:15:52;0;55
41.896792;12.501968;13:15:53;8;113
41.903353;12.487866;13:15:53;10;186
41.913674;12.493470;13:15:53;54;198
41.895662;12.483474;13:15:53;0;28
41.907733;12.490582;13:15:53;4;305
41.898267;12.489599;13:15:53;0;45
41.907502;12.490466;13:15:54;0;138
41.909633;12.510795;13:15:54;21;152
41.896879;12.486962;13:15:55;0;145
41.900393;12.496115;13:15:55;0;150
41.893131;12.487169;13:15:55;22;213
41.904277;12.494417;13:15:55;0;242
41.903878;12.488985;13:15:55;0;51
41.901170;12.500631;13:15:56;0;106
41.903090;12.496254;13:15:56;0;124
41.910042;12.489321;13:15:56;0;206
41.910803;12.514239;13:15:56;31;4
41.905845;12.495324;13:15:57;0;230
41.902203;12.483312;13:15:57;10;270
41.901342;12.501121;13:15:57;3;31
41.903603;12.488851;13:15:57;0;43
41.899621;12.480954;13:15:57;21;60
41.905408;12.495894;13:15:59;14;119
41.881918;12.517995;13:15:59;0;129
41.901765;12.481199;13:15:59;9;141
41.888699;12.490306;13:15:59;3;276
41.917949;12.499769;13:15:59;0;72
41.880383;12.483516;13:15:59;0;85
41.913319;12.493864;13:15:59;5;91
41.899209;12.490930;13:16:00;0;109
41.890589;12.494147;13:16:00;20;11
41.881306;12.519288;13:16:00;0;129
41.881162;12.519608;13:16:00;54;129
41.908334;12.504675;13:16:00;43;154
41.918095;12.491574;13:16:00;4;197
41.912124;12.492495;13:16:00;0;253
41.905453;12.503700;13:16:00;0;342
41.894340;12.481998;13:16:00;21;44
41.900331;12.513620;13:16:00;8;48
41.908728;12.488746;13:16:01;0;256
41.896306;12.486293;13:16:01;22;269
41.911;12.498448;13:16:01;0;320
41.901137;12.500834;13:16:01;1;76
41.880994;12.519896;13:16:02;32;129
41.898889;12.497448;13:16:02;0;183
41.909808;12.502029;13:16:02;0;252
41.901819;12.494977;13:16:02;0;279
41.896654;12.502178;13:16:03;0;113
41.907502;12.490466;13:16:03;0;138
41.895662;12.483474;13:16:03;0;28
41.898267;12.489599;13:16:03;0;45
41.918783;12.499317;13:16:03;0;55
41.910008;12.510282;13:16:04;40;152
41.912370;12.492492;13:16:04;10;198
41.907621;12.490580;13:16:04;2;305
41.903878;12.488985;13:16:04;0;51
41.900393;12.496115;13:16:05;0;150
41.903455;12.488249;13:16:05;39;186
41.892819;12.487788;13:16:05;50;213
41.904277;12.494417;13:16:05;0;242
41.909808;12.502029;13:16:05;0;252
41.901159;12.500621;13:16:06;2;106
41.903085;12.496247;13:16:06;0;124
41.896879;12.486962;13:16:06;0;145
41.910042;12.489321;13:16:06;11;206
41.901805;12.481458;13:16:07;8;141
41.905845;12.495324;13:16:07;0;230
41.901280;12.501027;13:16:07;2;31
41.910921;12.515377;13:16:07;23;4
41.900147;12.480752;13:16:07;14;60
41.905221;12.495547;13:16:08;33;119
41.902295;12.483665;13:16:08;0;270
41.903601;12.488859;13:16:08;0;43
41.899209;12.490930;13:16:09;0;109
41.903593;12.488043;13:16:09;0;163
41.903364;12.487516;13:16:09;25;163
41.918172;12.491507;13:16:09;0;197
41.901804;12.498264;13:16:09;0;304
41.901804;12.498264;13:16:09;26;304
41.900260;12.513850;13:16:09;22;48
41.917949;12.499769;13:16:09;0;72
41.880383;12.483516;13:16:09;0;85
41.913216;12.493984;13:16:09;14;91
41.890791;12.493512;13:16:10;37;11
41.908249;12.503216;13:16:10;30;154
41.898889;12.497448;13:16:10;2;183
41.912124;12.492495;13:16:10;11;253
41.888769;12.490367;13:16:10;3;276
41.905453;12.503700;13:16:10;0;342
41.894861;12.482113;13:16:10;17;44
41.908728;12.488746;13:16:11;0;256
41.896328;12.485551;13:16:11;33;269
41.901101;12.500854;13:16:11;0;76
41.907502;12.490466;13:16:12;0;138
41.903756;12.489078;13:16:12;6;186
41.901819;12.494977;13:16:12;19;279
41.918783;12.499317;13:16:12;0;55
41.896654;12.502178;13:16:13;2;113
41.895662;12.483474;13:16:13;0;28
41.907570;12.490571;13:16:13;0;305
41.898267;12.489599;13:16:13;0;45
41.912143;12.492317;13:16:14;32;198
41.892190;12.489051;13:16:14;30;213
41.911;12.498448;13:16:14;0;320
41.900393;12.496115;13:16:15;0;150
41.910833;12.509294;13:16:15;26;152
41.910323;12.510027;13:16:15;0;199
41.910323;12.510027;13:16:15;46;199
41.904277;12.494417;13:16:15;0;242
41.903878;12.488985;13:16:15;0;51
41.901173;12.500527;13:16:16;4;106
41.903076;12.496217;13:16:16;0;124
41.896879;12.486962;13:16:16;8;145
41.909961;12.488963;13:16:16;2;206
41.910811;12.516059;13:16:16;24;4
41.903177;12.486879;13:16:17;13;163
41.905845;12.495324;13:16:17;0;230
41.909808;12.502029;13:16:17;0;252
41.902295;12.483665;13:16:17;0;270
41.901248;12.500953;13:16:17;0;31
41.880383;12.483516;13:16:17;0;85
41.904699;12.494672;13:16:18;4;119
41.912962;12.480872;13:16:18;32;226
41.899209;12.490930;13:16:19;0;109
41.891147;12.492503;13:16:19;24;11
41.901890;12.481783;13:16:19;8;141
41.918159;12.491510;13:16:19;3;197
41.912364;12.492585;13:16:19;18;253
41.888702;12.490311;13:16:19;0;276
41.902179;12.498996;13:16:19;33;304
41.899745;12.514190;13:16:19;15;48
41.900556;12.480605;13:16:19;4;60
41.912966;12.494353;13:16:19;24;91
41.898824;12.497416;13:16:20;19;183
41.911;12.498448;13:16:20;0;320
41.905453;12.503700;13:16:20;0;342
41.903604;12.488857;13:16:20;2;43
41.917949;12.499769;13:16:20;0;72
41.908540;12.502169;13:16:21;0;154
41.908728;12.488746;13:16:21;1;256
41.897105;12.485158;13:16:21;18;269
41.895346;12.482235;13:16:21;28;44
41.901088;12.500861;13:16:21;1;76
41.907502;12.490466;13:16:22;0;138
41.902129;12.495481;13:16:22;24;279
41.918783;12.499317;13:16:22;0;55
41.896621;12.502251;13:16:23;45;113
41.900393;12.496115;13:16:25;0;150
41.911319;12.508705;13:16:25;32;152
41.903842;12.489326;13:16:25;45;186
41.911345;12.491742;13:16:25;47;198
41.911144;12.508915;13:16:25;49;199
41.909944;12.488892;13:16:25;0;206
41.891686;12.489962;13:16:25;28;213
41.904277;12.494417;13:16:25;0;242
41.909808;12.502029;13:16:25;0;252
41.895662;12.483474;13:16:25;0;28
41.907564;12.490569;13:16:25;0;305
41.898267;12.489599;13:16:25;0;45
41.903878;12.488985;13:16:25;3;51
41.901154;12.500366;13:16:26;3;106
41.903078;12.496216;13:16:26;0;124
41.901248;12.500953;13:16:26;0;31
41.910579;12.516804;13:16:26;39;4
41.903638;12.488909;13:16:27;8;43
41.904638;12.494561;13:16:28;0;119
41.901958;12.482028;13:16:28;13;141
41.903130;12.486377;13:16:28;30;163
41.912184;12.481172;13:16:28;68;226
41.902295;12.483665;13:16:28;22;270
41.900647;12.480582;13:16:28;12;60
41.880383;12.483516;13:16:28;0;85
41.899209;12.490930;13:16:29;0;109
41.918088;12.491571;13:16:29;1;197
41.905845;12.495324;13:16:29;3;230
41.912791;12.492818;13:16:29;12;253
41.888692;12.490331;13:16:29;0;276
41.902730;12.499847;13:16:29;12;304
41.899406;12.514468;13:16:29;4;48
41.917949;12.499769;13:16:29;0;72
41.912648;12.495043;13:16:29;16;91
41.891241;12.491611;13:16:30;38;11
41.908540;12.502169;13:16:30;0;154
41.898407;12.497056;13:16:30;24;183
41.905453;12.503700;13:16:30;5;342
41.908690;12.488787;13:16:31;28;256
41.897165;12.484545;13:16:31;10;269
41.911;12.498448;13:16:31;0;320
41.895945;12.482738;13:16:31;17;44
41.901081;12.500905;13:16:31;1;76
41.895957;12.503287;13:16:32;23;113
41.907502;12.490466;13:16:32;0;138
41.904171;12.490301;13:16:32;27;186
41.902430;12.496207;13:16:32;23;279
41.918783;12.499317;13:16:32;0;55
41.895662;12.483474;13:16:34;0;28
41.911907;12.507959;13:16:35;34;152
41.910616;12.490482;13:16:35;73;198
41.912054;12.507787;13:16:35;27;199
41.909944;12.488892;13:16:35;11;206
41.891311;12.490756;13:16:35;32;213
41.904270;12.494442;13:16:35;0;242
41.907580;12.490550;13:16:35;0;305
41.898267;12.489599;13:16:35;0;45
41.903966;12.488955;13:16:35;0;51
41.903075;12.496211;13:16:36;0;124
41.900393;12.496115;13:16:36;0;150
41.901066;12.500344;13:16:37;2;106
41.902974;12.485470;13:16:37;4;163
41.902537;12.484263;13:16:37;29;270
41.910220;12.518164;13:16:37;40;4
41.903802;12.489112;13:16:37;2;43
41.880383;12.483516;13:16:37;0;85
41.910527;12.481696;13:16:38;46;226
41.905890;12.495227;13:16:38;28;230
41.909808;12.502029;13:16:38;0;252
41.901248;12.500953;13:16:38;0;31
41.900951;12.480458;13:16:38;5;60
41.918045;12.491604;13:16:39;0;197
41.913065;12.492984;13:16:39;5;253
41.888695;12.490352;13:16:39;1;276
41.902926;12.500158;13:16:39;0;304
41.917949;12.499769;13:16:39;0;72
41.912590;12.495581;13:16:39;21;91
41.899209;12.490930;13:16:40;0;109
41.891466;12.490359;13:16:40;28;11
41.904638;12.494561;13:16:40;4;119
41.896324;12.482614;13:16:40;13;44
41.897890;12.496452;13:16:41;29;183
41.897031;12.484235;13:16:41;13;269
41.911;12.498448;13:16:41;0;320
41.899259;12.514505;13:16:41;1;48
41.901036;12.500912;13:16:41;1;76
41.907502;12.490466;13:16:42;0;138
41.908010;12.489278;13:16:42;11;256
41.902215;12.496935;13:16:42;32;279
41.905317;12.503805;13:16:42;14;342
41.918783;12.499317;13:16:42;0;55
41.904501;12.491217;13:16:43;24;186
41.909852;12.488809;13:16:43;14;198
41.895662;12.483474;13:16:43;0;28
41.898267;12.489599;13:16:43;0;45
41.907580;12.490550;13:16:44;0;305
41.903966;12.488955;13:16:44;0;51
41.912555;12.507164;13:16:45;10;199
41.909876;12.488517;13:16:45;19;206
41.891167;12.491834;13:16:45;22;213
41.904270;12.494442;13:16:45;0;242
41.901015;12.500347;13:16:46;1;106
41.912610;12.507101;13:16:46;12;152
41.909928;12.519324;13:16:46;28;4
41.909808;12.502029;13:16:47;0;252
41.902762;12.485207;13:16:47;6;270
41.901248;12.500953;13:16:47;0;31
41.903853;12.489082;13:16:47;0;43
41.901074;12.480404;13:16:47;6;60
41.880383;12.483516;13:16:47;0;85
41.903076;12.496208;13:16:48;0;124
41.903030;12.485335;13:16:48;22;163
41.909723;12.482805;13:16:48;67;226
41.904582;12.494460;13:16:49;23;119
41.918033;12.491604;13:16:49;3;197
41.906162;12.494242;13:16:49;23;230
41.913158;12.493118;13:16:49;23;253
41.888689;12.490308;13:16:49;0;276
41.902926;12.500158;13:16:49;9;304
41.917949;12.499769;13:16:49;0;72
41.912658;12.496304;13:16:49;6;91
41.902245;12.482932;13:16:50;0;141
41.902245;12.482932;13:16:50;0;141
41.909756;12.498261;13:16:50;126;154
41.911;12.498448;13:16:50;0;320
41.899218;12.514526;13:16:50;2;48
41.899209;12.490930;13:16:51;0;109
41.902245;12.482932;13:16:51;33;141
41.897326;12.495804;13:16:51;8;183
41.907794;12.489462;13:16:51;13;256
41.896946;12.483795;13:16:51;16;269
41.905054;12.503535;13:16:51;9;342
41.896640;12.482352;13:16:51;8;44
41.901011;12.500904;13:16:51;2;76
41.891972;12.489438;13:16:52;14;11
41.895150;12.502769;13:16:52;129;113
41.907502;12.490466;13:16:52;0;138
41.904695;12.491915;13:16:52;17;186
41.901639;12.497680;13:16:52;19;279
41.918783;12.499317;13:16:52;0;55
41.894881;12.502525;13:16:53;16;113
41.900393;12.496115;13:16:53;0;150
41.909774;12.488339;13:16:53;31;198
41.895662;12.483474;13:16:53;1;28
41.907588;12.490524;13:16:53;0;305
41.898267;12.489599;13:16:53;0;45
41.912787;12.506877;13:16:54;0;152
41.903966;12.488955;13:16:54;0;51
41.900393;12.496115;13:16:55;0;150
41.909436;12.488229;13:16:55;39;206
41.891072;12.492575;13:16:55;31;213
41.909808;12.502029;13:16:55;0;252
41.901051;12.500337;13:16:56;0;106
41.904270;12.494442;13:16:56;1;242
41.903441;12.484938;13:16:57;3;163
41.912780;12.506861;13:16:57;0;199
41.906592;12.493983;13:16:57;18;230
41.901248;12.500953;13:16:57;0;31
41.903853;12.489082;13:16:57;0;43
41.901213;12.480316;13:16:57;12;60
41.903074;12.496211;13:16:58;0;124
41.880383;12.483516;13:16:58;0;85
41.918092;12.491515;13:16:59;0;197
41.908619;12.484803;13:16:59;43;226
41.913671;12.493489;13:16:59;48;253
41.902799;12.485460;13:16:59;0;270
41.888694;12.490292;13:16:59;1;276
41.903086;12.500415;13:16:59;35;304
41.917949;12.499769;13:16:59;0;72
41.912679;12.496523;13:16:59;0;91
41.910972;12.494354;13:17:00;52;154
41.911;12.498448;13:17:00;0;320
41.896788;12.482201;13:17:00;22;44
41.899209;12.490930;13:17:01;0;109
41.904928;12.493651;13:17:01;51;119
41.902515;12.483980;13:17:01;41;141
41.897159;12.495631;13:17:01;20;183
41.907516;12.489722;13:17:01;8;256
41.896856;12.48325;13:17:01;8;269
41.899163;12.514541;13:17:01;0;48
41.900981;12.500829;13:17:01;1;76
41.907502;12.490466;13:17:02;0;138
41.901834;12.498291;13:17:02;2;279
41.904886;12.503256;13:17:02;0;342
41.894551;12.502838;13:17:03;26;113
41.909001;12.488584;13:17:03;26;198
41.899933;12.481034;13:17:03;0;293
41.899933;12.481034;13:17:03;5;293
41.918783;12.499317;13:17:03;0;55
41.912787;12.506877;13:17:04;0;152
41.895692;12.483515;13:17:04;0;28
41.903966;12.488955;13:17:04;0;51
41.901067;12.500346;13:17:06;1;106
41.904857;12.492692;13:17:06;13;186
41.912780;12.506861;13:17:06;0;199
41.908480;12.488945;13:17:06;21;206
41.890687;12.493633;13:17:06;50;213
41.904231;12.494481;13:17:06;0;242
41.909808;12.502029;13:17:06;0;252
41.907587;12.490510;13:17:06;0;305
